antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_count,consequent_count
frozenset({'cleaning'}),frozenset({'customer service'}),0.016728913787737318,0.21763149704326176,0.011360099595393714,0.6790697674418604,3.120273382610937,0.007719361043860779,2.4378149005173726,0.6910762156355386,1,1
"frozenset({'leadership', 'coaching'})",frozenset({'communication'}),0.01610644257703081,0.2862589480236539,0.010893246187363835,0.676328502415459,2.3626458040346505,0.0062826328788596056,2.205140265061249,0.5861870869344179,2,1
"frozenset({'decision making', 'problem solving'})",frozenset({'communication'}),0.01735138499844382,0.2862589480236539,0.011671335200746966,0.672645739910314,2.3497806603227382,0.006704345984339027,2.1803322546674684,0.5845714889012061,2,1
"frozenset({'time management', 'problemsolving', 'communication'})",frozenset({'teamwork'}),0.022331154684095862,0.17592592592592593,0.015017117958294428,0.6724738675958187,3.822483036860443,0.011088488893499785,2.5160559495665873,0.7552556756678741,3,1
"frozenset({'sales', 'teamwork'})","frozenset({'customer service', 'communication'})",0.025521319638966696,0.10698723934018052,0.017117958294428883,0.6707317073170732,6.269268292682927,0.014387502761937504,2.712112828670563,0.8625039923347174,2,2
"frozenset({'data analysis', 'teamwork'})",frozenset({'communication'}),0.016728913787737318,0.2862589480236539,0.011126672891378774,0.6651162790697674,2.3234776892102884,0.006337871628922689,2.1313100857627,0.5793017617817807,2,1
"frozenset({'time management', 'sales'})",frozenset({'customer service'}),0.01556178026766262,0.21763149704326176,0.010348583877995643,0.665,3.055623882731498,0.006961850341685936,2.3354283670350395,0.6833690295926347,2,1
"frozenset({'collaboration', 'teamwork'})",frozenset({'communication'}),0.019685652038593213,0.2862589480236539,0.013071895424836602,0.6640316205533597,2.319688607597657,0.00743670138110921,2.124429248823713,0.5803318668526224,2,1
"frozenset({'project management', 'teamwork'})",frozenset({'communication'}),0.01805166511048864,0.2862589480236539,0.011982570806100218,0.6637931034482758,2.3188553861150423,0.006815120141496443,2.12292210331426,0.5792084302385411,2,1
"frozenset({'leadership', 'project management'})",frozenset({'communication'}),0.025443510737628384,0.2862589480236539,0.01680672268907563,0.6605504587155963,2.3075277236784024,0.009523290071293586,2.102642558524911,0.5814293634952318,2,1
"frozenset({'microsoft office suite', 'teamwork'})",frozenset({'communication'}),0.01579520697167756,0.2862589480236539,0.010426392779333956,0.6600985221674877,2.3059489553945505,0.005904873447805653,2.099846863060844,0.5754280616838332,2,1
"frozenset({'nursing', 'communication'})",frozenset({'patient care'}),0.024898848428260192,0.07679738562091504,0.016417678182384064,0.659375,8.585904255319148,0.014505511718122251,2.7103196018468556,0.90609064491584,2,1
frozenset({'physical stamina'}),frozenset({'customer service'}),0.017740429505135387,0.21763149704326176,0.011671335200746966,0.6578947368421053,3.0229757446888583,0.0078104589693539,2.286923316335081,0.6812864385297847,1,1
frozenset({'sales'}),frozenset({'customer service'}),0.08029878618113913,0.21763149704326176,0.052754435107376284,0.6569767441860465,3.0187576389985944,0.03527889006001819,2.2808030933654058,0.7271251665843104,1,1
"frozenset({'teamwork', 'training', 'communication'})",frozenset({'customer service'}),0.016651104886399003,0.21763149704326176,0.010893246187363835,0.6542056074766356,3.00602447883079,0.007269441303512449,2.262525130172189,0.6786347297266747,3,1
frozenset({'leadership skills'}),frozenset({'communication skills'}),0.01976346093993153,0.1574852163087457,0.012916277622159975,0.6535433070866141,4.149870841243659,0.00980382470102541,2.431804034745211,0.774332127685213,1,1
"frozenset({'problemsolving', 'customer service', 'communication'})",frozenset({'teamwork'}),0.0332244008714597,0.17592592592592593,0.021708683473389355,0.6533957845433255,3.7140391963515342,0.015863649986743666,2.3775650650650646,0.7558645060326115,3,1
frozenset({'standing'}),frozenset({'lifting'}),0.01906318082788671,0.030656707127295364,0.012449424214130096,0.653061224489796,21.30239303843365,0.011865009862574901,2.7939894912213257,0.9715782898389783,1,1
"frozenset({'time management', 'problemsolving', 'customer service'})",frozenset({'teamwork'}),0.015873015873015872,0.17592592592592593,0.010348583877995643,0.6519607843137255,3.7058823529411766,0.007556108863298406,2.367762128325509,0.7419354838709676,3,1
"frozenset({'coaching', 'communication'})",frozenset({'leadership'}),0.016728913787737318,0.14176781823840648,0.010893246187363835,0.6511627906976745,4.593163658642433,0.008521624578177919,2.4602655877165684,0.795594569235465,2,1
"frozenset({'training', 'customer service', 'communication'})",frozenset({'leadership'}),0.023809523809523808,0.14176781823840648,0.015483971366324307,0.6503267973856209,4.5872667398463225,0.012108547122552724,2.454383622607922,0.8010785635494546,3,1
"frozenset({'time management', 'problemsolving'})",frozenset({'teamwork'}),0.029178338001867414,0.17592592592592593,0.018907563025210083,0.6479999999999999,3.683368421052631,0.013774336895251926,2.341119528619528,0.7504049426252947,2,1
frozenset({'standing'}),frozenset({'walking'}),0.01906318082788671,0.01455026455026455,0.012293806411453471,0.6448979591836735,44.32207792207793,0.012016432087238188,2.7751170710940833,0.9964330646124867,1,1
frozenset({'decisionmaking'}),frozenset({'problemsolving'}),0.017973856209150325,0.09912854030501089,0.011515717398070339,0.6406926406926408,6.463251034679606,0.009733995268405111,2.5072446649342472,0.8607501011827137,1,1
frozenset({'decisionmaking'}),frozenset({'communication'}),0.017973856209150325,0.2862589480236539,0.011515717398070339,0.6406926406926408,2.238157602115199,0.006370540227710547,1.9864359398377829,0.5633291361244773,1,1
"frozenset({'attention detail', 'problemsolving'})",frozenset({'teamwork'}),0.027699968876439465,0.17592592592592593,0.017740429505135387,0.6404494382022472,3.640449438202247,0.012867286832428444,2.2919560185185186,0.7459720443875374,2,1
"frozenset({'multitasking', 'customer service'})",frozenset({'communication'}),0.017040149393090568,0.2862589480236539,0.010893246187363835,0.6392694063926941,2.233185759977957,0.006015350947931824,1.9785986124407573,0.5617820673745633,2,1
"frozenset({'time management', 'attention detail'})",frozenset({'communication'}),0.03400248988484283,0.2862589480236539,0.021708683473389355,0.6384439359267734,2.230302110500378,0.011975166488769314,1.9740812640105265,0.5710472792046849,2,1
"frozenset({'time management', 'attention detail', 'communication'})",frozenset({'teamwork'}),0.021708683473389355,0.17592592592592593,0.013849984438219732,0.6379928315412187,3.6264855687606112,0.010030864197530864,2.2764026402640267,0.740322360113566,3,1
"frozenset({'training', 'customer service'})",frozenset({'communication'}),0.037426081543728604,0.2862589480236539,0.023809523809523808,0.6361746361746361,2.222374673584241,0.01309597307816857,1.9617682628606994,0.5714167595203414,2,1
"frozenset({'sales', 'customer service'})",frozenset({'communication'}),0.052754435107376284,0.2862589480236539,0.03353563647681295,0.6356932153392331,2.220692906643061,0.0184342073793933,1.959175843076772,0.5803036938864424,2,1
"frozenset({'data analysis', 'problem solving'})",frozenset({'communication'}),0.018518518518518517,0.2862589480236539,0.011749144102085279,0.6344537815126051,2.2163631421581953,0.006448052472017614,1.9525329927628783,0.5591653130076222,2,1
"frozenset({'attention detail', 'teamwork'})",frozenset({'communication'}),0.04676314970432618,0.2862589480236539,0.02964519140989729,0.6339434276206323,2.214580302196348,0.016258821369264237,1.949810782899018,0.5753524646656943,2,1
"frozenset({'leadership', 'training', 'communication'})",frozenset({'customer service'}),0.024431995020230315,0.21763149704326176,0.015483971366324307,0.6337579617834395,2.9120691186416745,0.010166799714318067,2.136206173290572,0.6730453992726433,3,1
frozenset({'leadership'}),frozenset({'communication'}),0.14176781823840648,0.2862589480236539,0.08948023653906007,0.6311745334796925,2.2049076119274282,0.048897930026525246,1.935172911757295,0.6367347550159642,1,1
frozenset({'food safety'}),frozenset({'customer service'}),0.028400248988484283,0.21763149704326176,0.017896047307812014,0.6301369863013698,2.895431014638972,0.011715258604046798,2.115292619105255,0.6737633225511052,1,1
frozenset({'decision making'}),frozenset({'problem solving'}),0.027544351073762838,0.1110333022097728,0.01735138499844382,0.6299435028248588,5.673464539807347,0.014293044741498633,2.4022458856316065,0.8470729307720625,1,1
"frozenset({'attention detail', 'customer service'})",frozenset({'communication'}),0.03952692187986306,0.2862589480236539,0.02482103952692188,0.6279527559055118,2.1936528455823967,0.013506104450979132,1.918415102666581,0.5665326471860987,2,1
frozenset({'high school diploma equivalent'}),frozenset({'customer service'}),0.02061935885465297,0.21763149704326176,0.012916277622159975,0.6264150943396227,2.878329207169407,0.008428855686549615,2.094218720035714,0.6663152171728146,1,1
frozenset({'problem solving'}),frozenset({'communication'}),0.1110333022097728,0.2862589480236539,0.0694833488951136,0.6257883672039243,2.1860918986966116,0.037699072608951584,1.907319253127801,0.6103295997804464,1,1
"frozenset({'time management', 'attention detail', 'customer service'})",frozenset({'teamwork'}),0.01680672268907563,0.17592592592592593,0.01050420168067227,0.6250000000000001,3.552631578947369,0.0075474634298163725,2.1975308641975313,0.730800886356442,3,1
"frozenset({'conflict resolution', 'communication'})",frozenset({'leadership'}),0.01657329598506069,0.14176781823840648,0.010348583877995643,0.6244131455399061,4.404477358111347,0.007999023865174247,2.285043183940243,0.7859846625821617,2,1
"frozenset({'multitasking', 'teamwork'})",frozenset({'communication'}),0.01758481170245876,0.2862589480236539,0.010971055088702147,0.6238938053097345,2.179473548747134,0.005937245389562263,1.8977115029018141,0.5508603770447786,2,1
"frozenset({'leadership', 'inventory management'})","frozenset({'customer service', 'communication'})",0.017117958294428883,0.10698723934018052,0.010659819483348895,0.6227272727272727,5.8205752066115695,0.008828416382287603,2.3670217752428946,0.8426196012444352,2,2
frozenset({'inventory management'}),frozenset({'customer service'}),0.056022408963585436,0.21763149704326176,0.034858387799564274,0.6222222222222222,2.859063282087951,0.022666147068849327,2.0709754490031305,0.6888247138618058,1,1
frozenset({'health insurance'}),frozenset({'dental insurance'}),0.02178649237472767,0.024198568316215373,0.01353874883286648,0.6214285714285714,25.680385852090033,0.013011546908765928,2.577588687466601,0.9824642244579269,1,1
"frozenset({'adaptability', 'communication'})",frozenset({'teamwork'}),0.027933395580454403,0.17592592592592593,0.01727357609710551,0.6183844011142062,3.515027122122856,0.012359367615358902,2.1594349824276837,0.736068053966077,2,1
"frozenset({'training', 'teamwork'})",frozenset({'leadership'}),0.023109243697478993,0.14176781823840648,0.014161220043572984,0.6127946127946128,4.322522702325117,0.010885072983441742,2.2164778955060287,0.7868368190948837,2,1
"frozenset({'training', 'teamwork'})",frozenset({'customer service'}),0.023109243697478993,0.21763149704326176,0.014161220043572984,0.6127946127946128,2.815744141450255,0.00913192074215307,2.0205516989404457,0.6601087084958053,2,1
frozenset({'collaboration'}),frozenset({'communication'}),0.06746031746031746,0.2862589480236539,0.04123871770930594,0.6113033448673587,2.1354907823417486,0.021927598199773732,1.8362418162121426,0.5701886792452829,1,1
frozenset({'teamwork'}),frozenset({'communication'}),0.17592592592592593,0.2862589480236539,0.10737628384687208,0.6103494029190623,2.132158338221198,0.057015913361229256,1.8317463320301,0.6443494544862399,1,1
frozenset({'decision making'}),frozenset({'communication'}),0.027544351073762838,0.2862589480236539,0.01680672268907563,0.6101694915254238,2.1315298464486943,0.008921905726706076,1.8309009594175836,0.5458895645525506,1,1
frozenset({'negotiation'}),frozenset({'communication'}),0.024898848428260192,0.2862589480236539,0.015172735760971055,0.609375,2.1287544169611308,0.008045217602896882,1.827177093059446,0.5437812533248216,1,1
"frozenset({'scheduling', 'customer service'})",frozenset({'communication'}),0.019996887643946467,0.2862589480236539,0.012138188608776844,0.6070038910505837,2.1204713258445507,0.006413900588073525,1.8161529738408018,0.5391888315469101,2,1
"frozenset({'attention detail', 'communication'})",frozenset({'teamwork'}),0.04894179894179894,0.17592592592592593,0.02964519140989729,0.6057233704292528,3.443059158229437,0.02103506011458081,2.09009109916368,0.7460748560810984,2,1
"frozenset({'problemsolving', 'customer service'})",frozenset({'teamwork'}),0.043106131341425456,0.17592592592592593,0.025988173046996577,0.6028880866425993,3.4269428082842484,0.018404686977671728,2.0751683501683504,0.7400974599832698,2,1
"frozenset({'customer service', 'adaptability'})",frozenset({'teamwork'}),0.017818238406473702,0.17592592592592593,0.010737628384687208,0.6026200873362445,3.4254194438060215,0.007602938294659427,2.0737688237688237,0.7209103006129827,2,1
"frozenset({'leadership', 'attention detail'})",frozenset({'teamwork'}),0.01976346093993153,0.17592592592592593,0.011904761904761904,0.6023622047244094,3.4239535847492744,0.00842785673940358,2.072423909057572,0.7222134024801115,2,1
"frozenset({'problem solving', 'attention detail', 'communication'})",frozenset({'teamwork'}),0.01836290071584189,0.17592592592592593,0.01104886399004046,0.6016949152542374,3.420160570918823,0.007818353678920127,2.0689519306540585,0.7208530191931551,3,1
"frozenset({'project management', 'problem solving'})",frozenset({'communication'}),0.020852785558667913,0.2862589480236539,0.01252723311546841,0.6007462686567164,2.0986113195912255,0.00655793665808129,1.7876878685015023,0.534643222390258,2,1
"frozenset({'safety', 'customer service'})",frozenset({'communication'}),0.022331154684095862,0.2862589480236539,0.013383131030189854,0.5993031358885017,2.0935699653272692,0.0069906381821670804,1.7812494079757504,0.5342780332966249,2,1
"frozenset({'attention detail', 'problemsolving', 'communication'})",frozenset({'customer service'}),0.018985371926548398,0.21763149704326176,0.011360099595393714,0.5983606557377049,2.749421218284227,0.007228284681095871,1.9479379053208583,0.6486010187052361,3,1
frozenset({'motivation'}),frozenset({'communication'}),0.018596327419856833,0.2862589480236539,0.011126672891378774,0.5983263598326359,2.0901577538921003,0.005803307767067127,1.7769178273161115,0.5314502353271877,1,1
"frozenset({'attention detail', 'problemsolving', 'teamwork'})",frozenset({'customer service'}),0.017740429505135387,0.21763149704326176,0.010582010582010581,0.5964912280701754,2.7408313418512313,0.006721134350617516,1.9389132464580032,0.6466184857973608,3,1
frozenset({'adaptability'}),frozenset({'communication'}),0.0469187675070028,0.2862589480236539,0.027933395580454403,0.5953565505804311,2.079783198711525,0.014502478551333386,1.7638764522202321,0.5447391419139213,1,1
frozenset({'retail'}),"frozenset({'customer service', 'communication'})",0.017896047307812014,0.10698723934018052,0.010582010582010581,0.5913043478260869,5.526867984189722,0.008667361885446504,2.1850312228910473,0.8339908376597351,1,2
"frozenset({'flexibility', 'customer service'})",frozenset({'teamwork'}),0.01727357609710551,0.17592592592592593,0.010192966075319016,0.5900900900900901,3.3541963015647225,0.007154096206383787,2.0103785103785103,0.7142028249714419,2,1
frozenset({'bls'}),frozenset({'acls'}),0.021708683473389355,0.018207282913165267,0.012760659819483348,0.5878136200716846,32.28453267162944,0.012365403677810994,2.3819145049324075,0.9905284843829113,1,1
frozenset({'physical stamina'}),frozenset({'communication'}),0.017740429505135387,0.2862589480236539,0.010426392779333956,0.5877192982456141,2.0531036751977796,0.005348036091706109,1.7312017005383715,0.5221965268713468,1,1
frozenset({'written communication'}),frozenset({'verbal communication'}),0.041705571117335825,0.03478057889822596,0.024509803921568627,0.5876865671641791,16.896974857257337,0.023059260014826555,2.3409846593237598,0.9817627863097173,1,1
"frozenset({'scheduling', 'training'})",frozenset({'customer service'}),0.01805166511048864,0.21763149704326176,0.010582010582010581,0.5862068965517241,2.693575629060693,0.006653399679891321,1.8907238821454504,0.6403048382585997,2,1
"frozenset({'leadership', 'training'})",frozenset({'customer service'}),0.03478057889822596,0.21763149704326176,0.02030812324929972,0.5838926174496645,2.6829416944809035,0.012738773795647525,1.8802081764605485,0.6498779227879006,2,1
"frozenset({'flexibility', 'communication'})",frozenset({'customer service'}),0.020774976657329598,0.21763149704326176,0.012060379707438531,0.5805243445692884,2.6674647395082207,0.0075390904364650724,1.865110627584367,0.6383744088584721,2,1
"frozenset({'leadership', 'time management', 'communication'})",frozenset({'teamwork'}),0.023109243697478993,0.17592592592592593,0.013383131030189854,0.579124579124579,3.2918660287081334,0.009317615935262993,1.9579999999999995,0.7126906726681671,3,1
"frozenset({'dental insurance', 'vision insurance'})",frozenset({'health insurance'}),0.020697167755991286,0.02178649237472767,0.011982570806100218,0.5789473684210527,26.573684210526316,0.011531652118605854,2.323257080610022,0.9827080594600061,2,1
"frozenset({'time management', 'attention detail'})",frozenset({'teamwork'}),0.03400248988484283,0.17592592592592593,0.019685652038593213,0.5789473684210525,3.290858725761772,0.01370373252181531,1.9571759259259256,0.7206312012594734,2,1
"frozenset({'inventory management', 'customer service'})",frozenset({'communication'}),0.034858387799564274,0.2862589480236539,0.020152505446623094,0.578125,2.019587523783637,0.010173980025319253,1.6918306417217093,0.5230832251148277,2,1
"frozenset({'problemsolving', 'communication'})",frozenset({'teamwork'}),0.06800497976968566,0.17592592592592593,0.03929349517584812,0.5778032036613272,3.284355052390702,0.02732965614229231,1.9518719261266686,0.746276754908752,2,1
"frozenset({'teamwork', 'attention detail', 'communication'})",frozenset({'customer service'}),0.02964519140989729,0.21763149704326176,0.017117958294428883,0.5774278215223098,2.6532364541311138,0.010666230907758891,1.8514434759411011,0.6421381240842391,3,1
"frozenset({'leadership', 'problemsolving', 'communication'})",frozenset({'teamwork'}),0.025754746342981638,0.17592592592592593,0.014861500155617803,0.5770392749244713,3.2800127206233105,0.010330572558241404,1.9483465608465607,0.7134991225212848,3,1
"frozenset({'critical thinking', 'communication'})",frozenset({'teamwork'}),0.023498288204170558,0.17592592592592593,0.01353874883286648,0.5761589403973509,3.2750087138375736,0.00940479072287351,1.9442997685185182,0.711373357146128,2,1
"frozenset({'training', 'communication'})",frozenset({'leadership'}),0.042483660130718956,0.14176781823840648,0.024431995020230315,0.575091575091575,4.056573503335303,0.018409179212716315,2.019805048456164,0.7869176757027021,2,1
frozenset({'time management'}),frozenset({'communication'}),0.10784313725490197,0.2862589480236539,0.06201369436663554,0.575036075036075,2.008796856853394,0.031142631344476784,1.6795332734112318,0.5628938188536682,1,1
"frozenset({'time management', 'problemsolving', 'communication'})",frozenset({'customer service'}),0.022331154684095862,0.21763149704326176,0.012838468720821661,0.5749128919860627,2.641680546229845,0.007978506096217232,1.8404898389228184,0.6356478433358655,3,1
"frozenset({'leadership', 'sales'})","frozenset({'customer service', 'communication'})",0.018440709617180206,0.10698723934018052,0.010582010582010581,0.5738396624472574,5.363627157652473,0.008609089968594554,2.095485388875022,0.8288434636637056,2,2
frozenset({'product knowledge'}),frozenset({'communication'}),0.017662620603797075,0.2862589480236539,0.010115157173980703,0.5726872246696034,2.000591522547905,0.005059073980596837,1.6703012247281497,0.5091405940594058,1,1
frozenset({'professionalism'}),frozenset({'communication'}),0.018674136321195144,0.2862589480236539,0.010659819483348895,0.5708333333333333,1.994115248708888,0.0053141808647932665,1.6630859463526508,0.5080111398945738,1,1
"frozenset({'merchandising', 'customer service'})",frozenset({'communication'}),0.025910364145658265,0.2862589480236539,0.01478369125427949,0.5705705705705706,1.9931973288863747,0.007366617671033554,1.6620683238330298,0.5115479208445268,2,1
frozenset({'development'}),frozenset({'training'}),0.029489573607220668,0.08558979147214442,0.01680672268907563,0.5699208443271767,6.6587479011753405,0.014282716233431159,2.126143981791762,0.8756439835971624,1,1
frozenset({'critical thinking'}),frozenset({'communication'}),0.04123871770930594,0.2862589480236539,0.023498288204170558,0.5698113207547171,1.9905450106930207,0.011693336254860211,1.6591349015239627,0.5190291203694248,1,1
frozenset({'microsoft excel'}),frozenset({'microsoft word'}),0.01953003423591659,0.015328353563647682,0.011126672891378774,0.5697211155378485,37.16779582178898,0.0108273096215005,2.288449844958559,0.9924781194521691,1,1
frozenset({'organization'}),frozenset({'communication'}),0.03828197945845005,0.2862589480236539,0.02178649237472767,0.5691056910569106,1.9880800058340349,0.01082793320668863,1.6564179130771806,0.5167857142857142,1,1
frozenset({'sales'}),frozenset({'communication'}),0.08029878618113913,0.2862589480236539,0.04559601618425148,0.5678294573643411,1.9836216868840748,0.02260977012446227,1.6515263803578233,0.5391659881152439,1,1
"frozenset({'attention detail', 'customer service'})",frozenset({'teamwork'}),0.03952692187986306,0.17592592592592593,0.022408963585434174,0.5669291338582677,3.2225445503522585,0.015455153254717524,1.9028619528619528,0.7180692824224094,2,1
"frozenset({'time management', 'attention detail', 'communication'})",frozenset({'customer service'}),0.021708683473389355,0.21763149704326176,0.012293806411453471,0.5663082437275986,2.6021428489049327,0.0075693131283014305,1.8039736555779335,0.6293640078649547,3,1
frozenset({'high school diploma'}),frozenset({'customer service'}),0.04886399004046063,0.21763149704326176,0.027622159975101153,0.5652866242038217,2.597448585723102,0.016987816671088674,1.799734138669713,0.646602389204336,1,1
frozenset({'conflict resolution'}),frozenset({'communication'}),0.02933395580454404,0.2862589480236539,0.01657329598506069,0.5649867374005305,1.973691097872144,0.008176188655079557,1.6407340036285516,0.508243905651679,1,1
frozenset({'health insurance'}),frozenset({'vision insurance'}),0.02178649237472767,0.025676937441643323,0.012215997510115158,0.5607142857142857,21.83727272727273,0.011656587108336437,2.217971199319836,0.9754585561686977,1,1
"frozenset({'training', 'communication'})",frozenset({'customer service'}),0.042483660130718956,0.21763149704326176,0.023809523809523808,0.5604395604395603,2.575176700310772,0.014563741255398308,1.779888344226579,0.6388163911753552,2,1
frozenset({'dental insurance'}),frozenset({'health insurance'}),0.024198568316215373,0.02178649237472767,0.01353874883286648,0.5594855305466239,25.680385852090033,0.013011546908765928,2.220616064755181,0.9848927701048606,1,1
frozenset({'hiring'}),frozenset({'customer service'}),0.01882975412387177,0.21763149704326176,0.01050420168067227,0.5578512396694215,2.5632835653312136,0.006406254101737525,1.7694689506124361,0.62157958116721,1,1
frozenset({'merchandising'}),frozenset({'communication'}),0.030501089324618737,0.2862589480236539,0.016962340491752256,0.5561224489795918,1.9427251194035646,0.008231130748111395,1.6079683469811934,0.5005257189980413,1,1
"frozenset({'leadership', 'problemsolving'})",frozenset({'teamwork'}),0.03159041394335512,0.17592592592592593,0.01750700280112045,0.5541871921182265,3.150116670987814,0.011949429977752418,1.8484755473705747,0.704816897887764,2,1
"frozenset({'teamwork', 'problemsolving', 'communication'})",frozenset({'customer service'}),0.03929349517584812,0.21763149704326176,0.021708683473389355,0.5524752475247524,2.5385812946686155,0.013157181294207345,1.7482128052794368,0.6308682067792939,3,1
frozenset({'marketing'}),frozenset({'sales'}),0.026766262060379707,0.08029878618113913,0.01478369125427949,0.5523255813953488,6.878380205516494,0.012634392900224722,2.0543975165823904,0.8781209499604463,1,1
"frozenset({'leadership', 'time management'})",frozenset({'teamwork'}),0.02933395580454404,0.17592592592592593,0.016184251478369126,0.5517241379310345,3.1361161524500907,0.011023648142384525,1.8383190883190883,0.7017184368737475,2,1
"frozenset({'time management', 'customer service', 'communication'})",frozenset({'teamwork'}),0.030189853719265483,0.17592592592592593,0.016651104886399003,0.5515463917525772,3.1351058057514916,0.011339926917268964,1.8375904640272454,0.7022317733015009,3,1
frozenset({'professionalism'}),frozenset({'teamwork'}),0.018674136321195144,0.17592592592592593,0.01027077497665733,0.55,3.1263157894736846,0.006985510253484109,1.8312757201646093,0.6930773001182136,1,1
frozenset({'health insurance'}),"frozenset({'dental insurance', 'vision insurance'})",0.02178649237472767,0.020697167755991286,0.011982570806100218,0.5499999999999999,26.573684210526313,0.011531652118605854,2.176228516097797,0.9838023891476008,1,2
"frozenset({'time management', 'problemsolving', 'teamwork'})",frozenset({'customer service'}),0.018907563025210083,0.21763149704326176,0.010348583877995643,0.5473251028806585,2.5149167759106983,0.00623370263137935,1.7283231474407947,0.6139814203603227,3,1
frozenset({'supervisory experience'}),frozenset({'customer service'}),0.02178649237472767,0.21763149704326176,0.011904761904761904,0.5464285714285714,2.510797282803003,0.007163334953928314,1.724906935652651,0.6151214754647218,1,1
"frozenset({'leadership', 'time management', 'communication'})",frozenset({'customer service'}),0.023109243697478993,0.21763149704326176,0.012605042016806723,0.5454545454545454,2.506321708323853,0.007575742715386808,1.7212107065048239,0.6152263374485596,3,1
"frozenset({'time management', 'problemsolving'})",frozenset({'customer service'}),0.029178338001867414,0.21763149704326176,0.015873015873015872,0.5439999999999999,2.499638183768323,0.009522890492435172,1.7157204012209168,0.6179735419053412,2,1
"frozenset({'training', 'customer service'})",frozenset({'leadership'}),0.037426081543728604,0.14176781823840648,0.02030812324929972,0.5426195426195426,3.827522701287794,0.015002309323632624,1.8764076337605748,0.7674573243381273,2,1
frozenset({'management'}),frozenset({'communication'}),0.027777777777777776,0.2862589480236539,0.015017117958294428,0.5406162464985994,1.8885566730089696,0.00706548051319293,1.553692411924119,0.4839378238341968,1,1
"frozenset({'patient care', 'communication'})",frozenset({'nursing'}),0.03042328042328042,0.06940553999377529,0.016417678182384064,0.5396419437340153,7.775199844024176,0.014306133976224234,2.0214579659024103,0.8987282026082514,2,1
frozenset({'initiative'}),frozenset({'communication'}),0.01882975412387177,0.2862589480236539,0.010115157173980703,0.5371900826446281,1.8765879157784071,0.004724971566937111,1.5421904873060335,0.4760824742268041,1,1
"frozenset({'attention detail', 'problem solving'})",frozenset({'teamwork'}),0.026143790849673203,0.17592592592592593,0.014005602240896359,0.5357142857142857,3.045112781954887,0.00940623162845385,1.7749287749287748,0.689634601043997,2,1
frozenset({'planning'}),frozenset({'communication'}),0.03112356053532524,0.2862589480236539,0.016651104886399003,0.5349999999999999,1.8689372111986948,0.007741707188806289,1.5349269934975183,0.47987186684719796,1,1
"frozenset({'time management', 'attention detail', 'teamwork'})",frozenset({'customer service'}),0.019685652038593213,0.21763149704326176,0.01050420168067227,0.5335968379446642,2.4518364537950745,0.006219983757240491,1.6774511122716511,0.6040332419092638,3,1
"frozenset({'patient care', 'teamwork'})",frozenset({'nursing'}),0.02030812324929972,0.06940553999377529,0.010815437286025522,0.5325670498084291,7.673264264728622,0.009405941025647731,1.9908619185379066,0.8877049896894492,2,1
"frozenset({'problemsolving', 'teamwork'})",frozenset({'customer service'}),0.04894179894179894,0.21763149704326176,0.025988173046996577,0.5310015898251192,2.4399114881774873,0.01533689607530255,1.6681687741009774,0.6205183513362704,2,1
"frozenset({'dental insurance', 'vision insurance'})",frozenset({'life insurance'}),0.020697167755991286,0.028478057889822595,0.010971055088702147,0.5300751879699248,18.613459879206214,0.010381639947191657,2.0673986928104573,0.9662745840532033,2,1
"frozenset({'scheduling', 'customer service'})",frozenset({'training'}),0.019996887643946467,0.08558979147214442,0.010582010582010581,0.5291828793774319,6.182780332507958,0.008870481138473302,1.9421770544765198,0.8553651075356701,2,1
"frozenset({'inventory management', 'customer service', 'communication'})",frozenset({'leadership'}),0.020152505446623094,0.14176781823840648,0.010659819483348895,0.5289575289575289,3.7311537662800007,0.007802842754143535,1.8219847137397762,0.7470411380207169,3,1
frozenset({'supervision'}),frozenset({'communication'}),0.032679738562091505,0.2862589480236539,0.01727357609710551,0.5285714285714286,1.8464800217450392,0.007918708514633159,1.513996170858916,0.4739164840516192,1,1
"frozenset({'cash handling', 'customer service'})",frozenset({'communication'}),0.021864301276065982,0.2862589480236539,0.011515717398070339,0.5266903914590747,1.8399089184648076,0.005256865515511457,1.507979215077844,0.4666988800908139,2,1
frozenset({'management'}),frozenset({'leadership'}),0.027777777777777776,0.14176781823840648,0.014628073451602863,0.5266106442577031,3.7145993413830953,0.010690078500536018,1.8129520052596977,0.7516717325227964,1,1
"frozenset({'attention detail', 'problemsolving'})",frozenset({'customer service'}),0.027699968876439465,0.21763149704326176,0.01455026455026455,0.5252808988764045,2.413625353006632,0.008521878855633271,1.6480661955775078,0.6023711544913622,2,1
"frozenset({'teamwork', 'time management', 'communication'})",frozenset({'customer service'}),0.03182384064737006,0.21763149704326176,0.016651104886399003,0.5232273838630807,2.404189609370151,0.009725234804645651,1.6409677831246456,0.6032573957808353,3,1
frozenset({'adaptability'}),frozenset({'teamwork'}),0.0469187675070028,0.17592592592592593,0.024509803921568627,0.5223880597014925,2.9693637077769046,0.016255576304595912,1.7254050925925923,0.6958772144664871,1,1
"frozenset({'data analysis', 'project management'})",frozenset({'communication'}),0.01953003423591659,0.2862589480236539,0.010192966075319016,0.5219123505976095,1.823217594422527,0.004602319020079587,1.4929083670505239,0.4605129485058437,2,1
